Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,131.52999877929688,132.25,128.8800048828125,129.30999755859375,125.24701690673828,699300
2020-01-03,127.62999725341797,129.24000549316406,127.31999969482422,128.50999450683594,124.47213745117188,605900
2020-01-06,128.38999938964844,128.75,126.80999755859375,126.88999938964844,122.90304565429688,644600
2020-01-07,126.3499984741211,128.13999938964844,125.76000213623047,126.61000061035156,122.63185119628906,730800
2020-01-08,126.69999694824219,128.69000244140625,126.20999908447266,126.98999786376953,122.99990844726562,493100
2020-01-09,127.41999816894531,128.89999389648438,126.47000122070312,128.72999572753906,124.68523406982422,607100
2020-01-10,129.10000610351562,129.41000366210938,128.1999969482422,128.50999450683594,124.47213745117188,274600
2020-01-13,128.72999572753906,131.0,128.2100067138672,130.9499969482422,126.83547973632812,619500
2020-01-14,131.0,131.55999755859375,130.44000244140625,131.52999877929688,127.39725494384766,521500
2020-01-15,131.5,132.4600067138672,131.3000030517578,131.9600067138672,127.81375885009766,321500
2020-01-16,132.6300048828125,133.97999572753906,132.47000122070312,133.9499969482422,129.74122619628906,345200
2020-01-17,134.19000244140625,134.8800048828125,133.11000061035156,134.72000122070312,130.48703002929688,671400
2020-01-21,133.1199951171875,133.41000366210938,130.33999633789062,130.52000427246094,126.41899108886719,821600
2020-01-22,131.27000427246094,132.22999572753906,130.1699981689453,130.22999572753906,126.1380844116211,367700
2020-01-23,129.83999633789062,131.25999450683594,128.61000061035156,130.82000732421875,126.7095718383789,350500
2020-01-24,130.72000122070312,131.05999755859375,128.83999633789062,129.67999267578125,125.60539245605469,342600
2020-01-27,127.11000061035156,128.75999450683594,127.06999969482422,127.83999633789062,123.82320404052734,596300
2020-01-28,127.76000213623047,130.11000061035156,126.83000183105469,129.2100067138672,125.15017700195312,759200
2020-01-29,130.82000732421875,137.24000549316406,128.8800048828125,136.22999572753906,131.94956970214844,838700
2020-01-30,135.25999450683594,136.36000061035156,130.58999633789062,136.11000061035156,131.83335876464844,656200
2020-01-31,135.02000427246094,135.02000427246094,130.66000366210938,131.24000549316406,127.11637878417969,690700
2020-02-03,132.0500030517578,134.49000549316406,131.86000061035156,133.97999572753906,129.77027893066406,558700
2020-02-04,135.30999755859375,137.83999633789062,135.30999755859375,136.85000610351562,132.55010986328125,689500
2020-02-05,138.36000061035156,140.2100067138672,138.25,140.11000061035156,135.70767211914062,750800
2020-02-06,140.63999938964844,141.08999633789062,138.13999938964844,138.88999938964844,134.5260009765625,467900
2020-02-07,137.83999633789062,138.39999389648438,135.64999389648438,136.24000549316406,131.95928955078125,327200
2020-02-10,135.49000549316406,136.74000549316406,135.1699981689453,136.63999938964844,132.34669494628906,187000
2020-02-11,137.16000366210938,138.38999938964844,136.5,137.6199951171875,133.2958984375,262600
2020-02-12,138.05999755859375,141.0,137.85000610351562,139.8300018310547,135.43649291992188,762400
2020-02-13,139.3000030517578,139.50999450683594,137.10000610351562,138.16000366210938,133.81895446777344,356100
2020-02-14,138.00999450683594,138.75999450683594,137.1699981689453,138.1300048828125,133.78990173339844,317500
2020-02-18,137.75,138.10000610351562,135.3000030517578,135.97999572753906,131.7074432373047,386300
2020-02-19,136.16000366210938,137.3800048828125,135.74000549316406,136.77000427246094,132.4726104736328,492600
2020-02-20,136.1300048828125,137.38999938964844,135.63999938964844,136.77000427246094,132.4726104736328,260300
2020-02-21,135.9499969482422,136.10000610351562,133.4499969482422,133.9499969482422,129.74122619628906,550000
2020-02-24,129.99000549316406,129.99000549316406,126.7300033569336,127.43000030517578,123.42608642578125,799800
2020-02-25,127.87000274658203,127.87000274658203,121.2300033569336,121.5199966430664,117.7017822265625,889900
2020-02-26,122.6500015258789,124.26000213623047,119.83000183105469,119.83999633789062,116.07456970214844,921700
2020-02-27,117.0999984741211,120.37999725341797,115.08000183105469,115.08999633789062,111.47380828857422,873300
2020-02-28,111.51000213623047,115.37000274658203,110.69000244140625,114.48999786376953,110.89266967773438,1002300
2020-03-02,114.7300033569336,120.05000305175781,112.72000122070312,120.01000213623047,116.23922729492188,951400
2020-03-03,119.19000244140625,122.33000183105469,116.80000305175781,117.95999908447266,114.80850219726562,811100
2020-03-04,119.75,121.83999633789062,117.12999725341797,121.76000213623047,118.5069808959961,636700
2020-03-05,117.16000366210938,120.87999725341797,116.79000091552734,119.12000274658203,115.9375,1044200
2020-03-06,115.43000030517578,121.55000305175781,115.43000030517578,120.81999969482422,117.59207916259766,802400
2020-03-09,114.0199966430664,118.02999877929688,112.61000061035156,115.45999908447266,112.37528991699219,1039800
2020-03-10,118.83000183105469,120.66999816894531,114.06999969482422,120.36000061035156,117.14437866210938,923100
2020-03-11,116.7300033569336,117.38999938964844,110.4000015258789,110.94000244140625,107.9760513305664,1088200
2020-03-12,104.41999816894531,108.08000183105469,100.19999694824219,104.22000122070312,101.43558502197266,1149400
2020-03-13,109.43000030517578,110.43000030517578,99.3499984741211,106.08000183105469,103.24589538574219,784500
2020-03-16,93.5,104.05000305175781,93.5,97.01000213623047,94.418212890625,839600
2020-03-17,99.33999633789062,107.95999908447266,95.8499984741211,106.70999908447266,103.85905456542969,850200
2020-03-18,97.73999786376953,105.8499984741211,97.58999633789062,105.45999908447266,102.6424560546875,732700
2020-03-19,104.44999694824219,105.72000122070312,97.08999633789062,103.05000305175781,100.2968521118164,639500
2020-03-20,103.41000366210938,103.41000366210938,88.01000213623047,90.80000305175781,88.3741226196289,906600
2020-03-23,89.5999984741211,90.11000061035156,76.95999908447266,78.75,76.64606475830078,925600
